nome,tipo,uf,municipio,latitude,longitude,fonte,fonte_url
"Associação Brasileira de Metalurgia, Materiais e Mineração",ICT,,São Paulo,-23.615148544311523,-46.66874694824219,openalex,https://openalex.org/I4210116103
Associação Brasileira de Odontologia Digital,ICT,PE,Recife,-8.05389,-34.88111,openalex,https://openalex.org/I4405266639
Associação Brasileira de Oncologia Veterinária,ICT,,São Paulo,-23.596284866333008,-46.71815872192383,openalex,https://openalex.org/I4210155397
Associação Brasileira de Pesquisadores de Comunicação Organizacional e de Relações Públicas,ICT,,São Paulo,-23.607423782348633,-46.63762283325195,openalex,https://openalex.org/I4210157046
Associação Brasileira de Pesquisadores em História Econômica,ICT,,São Paulo,-23.563858032226562,-46.722137451171875,openalex,https://openalex.org/I4210112745
Associação Brasileira de Pesquisadores Negros,ICT,,Goiânia,-16.60138511657715,-49.26385498046875,openalex,https://openalex.org/I4210164330
Associação Brasileira de Planetários,ICT,,Porto Alegre,-30.041650772094727,-51.173484802246094,openalex,https://openalex.org/I4210095937
Associação Brasileira de Polímeros,ICT,,São Carlos,-22.018192291259766,-47.885536193847656,openalex,https://openalex.org/I4210139579
Associação Brasileira de Psicoterapia e Medicina Comportamental,ICT,,São Paulo,-23.54123306274414,-46.6732177734375,openalex,https://openalex.org/I4210134760
Associação Brasileira de Química,ICT,,Rio de Janeiro,-22.902517318725586,-43.18178176879883,openalex,https://openalex.org/I4210117672
Associação Brasileira de Recursos Hídricos,ICT,,Porto Alegre,-30.03095054626465,-51.170047760009766,openalex,https://openalex.org/I4210153844
Associação Brasileira de Relações Internacionais,ICT,,Belo Horizonte,-19.897802352905273,-43.94315719604492,openalex,https://openalex.org/I4210108132
Associação Brasileira de Rorschach e Métodos Projetivos,ICT,,Ribeirão Preto,-21.150623321533203,-47.8202018737793,openalex,https://openalex.org/I4210138021
Associação Brasileira de Saúde Coletiva,ICT,,Rio de Janeiro,-22.90641975402832,-43.18223190307617,openalex,https://openalex.org/I4210142636
Associação Brasileira de Tecnólogos em Radiologia,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4405266451
Associação Brasileira de Terapia Celular,ICT,,Salvador,-12.981951713562012,-38.474586486816406,openalex,https://openalex.org/I4210151435
Associação Brasileira de Tratamentos de Superfície,ICT,,São Paulo,-23.6003475189209,-46.63824462890625,openalex,https://openalex.org/I4210129895
Associação Brasileira do Alumínio,ICT,,São Paulo,-23.58222007751465,-46.64295959472656,openalex,https://openalex.org/I4210125958
Associação Brasileira do Papelão Ondulado,ICT,,São Paulo,-23.524356842041016,-46.7163200378418,openalex,https://openalex.org/I4210164954
Associação Brasileira para a Proteção dos Alimentos,ICT,,Brasília,-15.747493743896484,-47.89908218383789,openalex,https://openalex.org/I4210127125
Associação Brasileira para o Estudo da Obesidade e Síndrome Metabólica,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4405261760
Associação Caruaruense de Ensino Superior e Técnico,ICT,,Caruaru,-8.283329963684082,-35.97610855102539,openalex,https://openalex.org/I4210151692
Associação Catarinense de Medicina,ICT,SC,Florianópolis,-27.59667,-48.54917,openalex,https://openalex.org/I4405266744
Associação Cultural de Mulheres Negras,ICT,,Porto Alegre,-30.028852462768555,-51.225955963134766,openalex,https://openalex.org/I4210087897
Associação de Assistência à Criança Deficiente,ICT,,São Paulo,-23.547500610351562,-46.6361083984375,openalex,https://openalex.org/I4210112072
Associação de Leitura do Brasil,ICT,,Campinas,-22.81199073791504,-47.068111419677734,openalex,https://openalex.org/I4210090577
Associação de Medicina Intensiva Brasileira,ICT,,São Paulo,-23.593412399291992,-46.673954010009766,openalex,https://openalex.org/I4210110238
Associação de Pais e Amigos dos Excepcionais de São Paulo,ICT,,São Paulo,-23.709203720092773,-46.6912841796875,openalex,https://openalex.org/I4210157461
Associação de Pais e Mestres do Colégio Militar de Brasília,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4405266274
Associação dos Floricultores da Região da Via Dutra,ICT,,Arujá,-23.396780014038086,-46.33431625366211,openalex,https://openalex.org/I4210091392
Associação dos Geógrafos Brasileiros,ICT,,Campinas,-22.823986053466797,-47.06541442871094,openalex,https://openalex.org/I4210086879
Associação Fundo de Incentivo à Pesquisa,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4210141662
Associação Ilumina,ICT,,Piracicaba,-22.715726852416992,-47.638282775878906,openalex,https://openalex.org/I4210160925
Associacao Internacional de Pesquisa na Graduacao em Pedagogia,ICT,RN,Pau dos Ferros,-6.10917,-38.20444,openalex,https://openalex.org/I4405266503
Associação Kuyper para Estudos Transdisciplinares,ICT,,Belo Horizonte,-19.908132553100586,-43.93903732299805,openalex,https://openalex.org/I4210148439
Associação Nacional de Biossegurança,ICT,,Rio de Janeiro,-22.89901351928711,-43.179588317871094,openalex,https://openalex.org/I4210100313
"Associação Nacional de Direitos Humanos, Pesquisa e Pós-Graduação",ICT,,São Paulo,-23.554351806640625,-46.73279571533203,openalex,https://openalex.org/I4210096522
Associação Nacional de Entidades Promotoras de Empreendimentos de Tecnologias Avançadas,ICT,,Brasília,-15.778552055358887,-47.89292907714844,openalex,https://openalex.org/I4210128553
Associação Nacional de Estudos em Empreendedorismo e Gestão de Pequenas Empresas,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4405259300
Associação Nacional de História,ICT,,São Paulo,-23.56386375427246,-46.72212219238281,openalex,https://openalex.org/I4210157347
Associação Nacional de Pesquisa e Pós-Graduação em Turismo,ICT,,São Paulo,-23.55190658569336,-46.63090515136719,openalex,https://openalex.org/I4210130868
Associação Nacional de Pesquisadores e Professores de História das Américas,ICT,,São Paulo,-23.573957443237305,-46.64340591430664,openalex,https://openalex.org/I4210141557
Associação Nacional de Política e Administração da Educação,ICT,,Goiânia,-16.67355728149414,-49.33500289916992,openalex,https://openalex.org/I4210098939
Associação Nacional de Pós-Graduação e Pesquisa em Ciências Sociais,ICT,,São Paulo,-23.583295822143555,-46.638633728027344,openalex,https://openalex.org/I4210103603
Associação Nacional de Pós-Graduação e Pesquisa em Educação,ICT,,Rio de Janeiro,-22.91706657409668,-43.25716781616211,openalex,https://openalex.org/I4210095631
Associação Nacional de Transportes Públicos,ICT,,São Paulo,-23.545433044433594,-46.64008712768555,openalex,https://openalex.org/I4210135755
Associação para o Fomento à Pesquisa de Melhoramento de Forrageiras,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4405270213
Associação Paulista de Estudos Tributários,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4405266311
Associação Paulista de Medicina,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4210150618
Associação Paulista para o Desenvolvimento da Medicina,ICT,,São Paulo,-23.595304489135742,-46.64674758911133,openalex,https://openalex.org/I4210130229
Associação Saúde da Família,ICT,,São Paulo,-23.55406951904297,-46.66470718383789,openalex,https://openalex.org/I4210135342
Associação Sul-Americana de Automação,ICT,,São Paulo,-23.602462768554688,-46.66183853149414,openalex,https://openalex.org/I4210160931
Association of the Technological Integrated Systems Laboratory,ICT,,São Paulo,-23.567432403564453,-46.70146179199219,openalex,https://openalex.org/I4210099111
AstraZeneca (Brazil),ICT,,São Paulo,-23.596750259399414,-46.864219665527344,openalex,https://openalex.org/I4210116875
Atitus Educação,Universidade,RS,Passo Fundo,-28.26278,-52.40667,openalex,https://openalex.org/I4210158208
Atonus Engineering Systems (Brazil),ICT,,São José dos Campos,-23.198562622070312,-45.87959289550781,openalex,https://openalex.org/I4210140959
Atvos (Brazil),ICT,,São Paulo,-23.570890426635742,-46.70322036743164,openalex,https://openalex.org/I4210117870
AVM Faculdade Integrada,Universidade,,Rio de Janeiro,-22.904781341552734,-43.175209045410156,openalex,https://openalex.org/I4210086817
Azidus Brasil Pesquisa Científica e Desenvolvimento Ltda (Brazil),ICT,SP,Valinhos,-22.97056,-46.99583,openalex,https://openalex.org/I4405267888
Banco da Amazônia,ICT,PA,Belém,-1.45583,-48.50444,openalex,https://openalex.org/I4405261618
Banco do Nordeste do Brasil (Brazil),ICT,CE,Fortaleza,-3.72271,-38.52465,openalex,https://openalex.org/I4405269281
Bank of Brazil,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I72961355
BCS Tecnologia (Brazil),ICT,,Campinas,-23.070457458496094,-46.954158782958984,openalex,https://openalex.org/I4210113006
Belver Brasil Instrumentos (Brazil),ICT,,Campinas,-22.843908309936523,-47.084938049316406,openalex,https://openalex.org/I4210087080
Beneficência Portuguesa de São Paulo,ICT,,São Paulo,-23.547500610351562,-46.6361083984375,openalex,https://openalex.org/I4210114248
Beta Telecom (Brazil),ICT,,São José dos Campos,-23.189990997314453,-45.887603759765625,openalex,https://openalex.org/I4210162963
Betta Tecnologia (Brazil),ICT,,Franca,-20.55414581298828,-47.405147552490234,openalex,https://openalex.org/I4210090921
Bevi Plastic (Brazil),ICT,,Sorocaba,-23.540279388427734,-47.186649322509766,openalex,https://openalex.org/I4210144679
Bf Clay Especialidades (Brazil),ICT,,São Paulo,-23.54180335998535,-46.559871673583984,openalex,https://openalex.org/I4210145687
Bio Bureau Biotecnologia (Brazil),ICT,RJ,Rio de Janeiro,-22.90642,-43.18223,openalex,https://openalex.org/I4405261064
Bio Controle (Brazil),ICT,,São Paulo,-23.526309967041016,-46.706668853759766,openalex,https://openalex.org/I4210157301
Bio Soja Group (Brazil),ICT,,São Joaquim da Barra,-20.557117462158203,-47.864654541015625,openalex,https://openalex.org/I4210144970
Bio-Bras,Universidade,,Montes Claros,-16.70159912109375,-43.80897521972656,openalex,https://openalex.org/I4210116315
Bio&Green (Brazil),ICT,,São Paulo,-23.58312225341797,-46.64853286743164,openalex,https://openalex.org/I4210136449
Biocinese (Brazil),ICT,,Toledo,-24.734556198120117,-53.73359680175781,openalex,https://openalex.org/I4210164385
Biocontrol (Brazil),ICT,,Sertãozinho,-21.14080810546875,-47.98856735229492,openalex,https://openalex.org/I4210163621
Biocor Institute,ICT,,Nova Lima,-19.981657028198242,-43.94504165649414,openalex,https://openalex.org/I4210141214
Biolab Pharma (Brazil),ICT,,São Paulo,-23.547500610351562,-46.6361083984375,openalex,https://openalex.org/I4210109727
Bioline - Consultoria e Engenharia Ambiental,ICT,,Angra dos Reis,-22.948076248168945,-44.39501190185547,openalex,https://openalex.org/I4210128897
bioMérieux (Brazil),ICT,,São Paulo,-23.602294921875,-46.661983489990234,openalex,https://openalex.org/I4210110753
Biominas (Brazil),ICT,,Belo Horizonte,-19.88282012939453,-43.91487121582031,openalex,https://openalex.org/I4210117158
Bionnovation (Brazil),ICT,,Bauru,-22.314720153808594,-49.0605583190918,openalex,https://openalex.org/I4210142050
Biopcycle (Brazil),ICT,,Serrana,-21.20768165588379,-47.6049919128418,openalex,https://openalex.org/I4210143439
Biopdi (Brazil),ICT,,São Carlos,-22.017898559570312,-47.908958435058594,openalex,https://openalex.org/I4210127794
Biotech (Brazil),ICT,,São Paulo,-23.58197784423828,-46.686344146728516,openalex,https://openalex.org/I4210138736
Bioware (Brazil),ICT,,Campinas,-22.83035659790039,-47.09373092651367,openalex,https://openalex.org/I4210149774
BMT Group (Brazil),ICT,,São José dos Campos,-23.24797821044922,-45.909934997558594,openalex,https://openalex.org/I4210141729
Boehringer Ingelheim (Brazil),ICT,,São Paulo,-23.622678756713867,-46.70051574707031,openalex,https://openalex.org/I4210108651
Bonavision Auxilios Opticos (Brazil),ICT,,São Paulo,-23.563640594482422,-46.68824005126953,openalex,https://openalex.org/I4210106853
BorgWarner (Brazil),ICT,,Itatiba,-22.7508544921875,-47.09125518798828,openalex,https://openalex.org/I90016038
Boticário Group Foundation,ICT,,Curitiba,-25.445980072021484,-49.2933235168457,openalex,https://openalex.org/I4210115887
BR Express (Brazil),ICT,,São Caetano do Sul,-23.639020919799805,-46.58344268798828,openalex,https://openalex.org/I4210160056
Br4Science (Brazil),ICT,,Botucatu,-22.858854293823242,-48.447715759277344,openalex,https://openalex.org/I4210111362
Braile Biomédica (Brazil),ICT,,São José do Rio Preto,-20.819719314575195,-49.37944030761719,openalex,https://openalex.org/I4210149051
Brascoelma (Brazil),ICT,,Diadema,-23.7047119140625,-46.60483169555664,openalex,https://openalex.org/I4210136421
BrasilOzônio (Brazil),ICT,,São Paulo,-23.56460952758789,-46.73512649536133,openalex,https://openalex.org/I4210144017
Braskem (Brazil),ICT,,São Paulo,-23.57147789001465,-46.70317459106445,openalex,https://openalex.org/I4210159212
Brazilian Academy of Sciences,ICT,,Rio de Janeiro,-22.90641975402832,-43.18223190307617,openalex,https://openalex.org/I31351285
Brazilian Agricultural Research Corporation,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I199691007
Brazilian Association of Graduate Programs in Economic,ICT,,Niterói,-22.877756118774414,-43.102882385253906,openalex,https://openalex.org/I4210122207
Brazilian Association of Philosophy and History of Biology,ICT,,Águas de Lindóia,-22.474300384521484,-46.632606506347656,openalex,https://openalex.org/I4210155577
Brazilian Association of Psychiatry,ICT,RJ,Rio de Janeiro,-22.90642,-43.18223,openalex,https://openalex.org/I4387153644
Brazilian Biosciences National Laboratory,ICT,,Campinas,-22.905559539794922,-47.060829162597656,openalex,https://openalex.org/I4210158387
Brazilian Buiatrics Association,ICT,,Rio de Janeiro,-22.902502059936523,-43.17984390258789,openalex,https://openalex.org/I4210152275
Brazilian Center for Research in Energy and Materials,ICT,,Campinas,-22.905559539794922,-47.060829162597656,openalex,https://openalex.org/I4210152696
Brazilian College of Animal Reproduction,ICT,,Belo Horizonte,-19.860578536987305,-43.97060012817383,openalex,https://openalex.org/I4210161901
Brazilian Computer Society,ICT,,Porto Alegre,-30.06852149963379,-51.12124252319336,openalex,https://openalex.org/I2802886305
Brazilian Dental Materials Group,ICT,,Uberaba,-19.758342742919922,-47.96452331542969,openalex,https://openalex.org/I4210091805
Brazilian Development Bank,ICT,,Rio de Janeiro,-22.90641975402832,-43.18223190307617,openalex,https://openalex.org/I161746293
Brazilian Institute of Environment and Renewable Natural Resources,ICT,,Brasília,-15.767242431640625,-47.862022399902344,openalex,https://openalex.org/I116268893
Brazilian Institute of Geography and Statistics,ICT,,Rio de Janeiro,-22.916969299316406,-43.177066802978516,openalex,https://openalex.org/I1298354342
Brazilian Institute of Neuropsychology and Behaviour,ICT,,Rio de Janeiro,-22.910987854003906,-43.21354675292969,openalex,https://openalex.org/I4210124343
Brazilian Institute of Neuroscience and Neurotechnology,ICT,,Campinas,-22.81682777404785,-47.069740295410156,openalex,https://openalex.org/I4210144446
Brazilian Interdisciplinary AIDS Association,ICT,,Rio de Janeiro,-22.901119232177734,-43.180171966552734,openalex,https://openalex.org/I4210131572
Brazilian Internet Steering Committee,ICT,,São Paulo,-23.601282119750977,-46.69474411010742,openalex,https://openalex.org/I4210097653
Brazilian Medical Association,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I249708551
Brazilian Micro and Small Enterprises Support Service,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4210094830
Brazilian National Association of Graduate Programs in Communication,ICT,,Belo Horizonte,-19.907567977905273,-43.96672821044922,openalex,https://openalex.org/I4210121092
Brazilian Naval School,Universidade,,Rio de Janeiro,-22.913299560546875,-43.16025924682617,openalex,https://openalex.org/I2941883833
Brazilian Network Information Center,ICT,,São Paulo,-23.601224899291992,-46.6947135925293,openalex,https://openalex.org/I4210162039
Brazilian Radiation Protection Society,ICT,RJ,Rio de Janeiro,-22.92008,-43.33069,openalex,https://openalex.org/I4210103731
Brazilian Research in Intensive Care Network,ICT,,São Paulo,-23.552509307861328,-46.65475082397461,openalex,https://openalex.org/I4210111997
Brazilian Society for the Advancement of Science,ICT,,São Paulo,-23.5460147857666,-46.65100860595703,openalex,https://openalex.org/I4210100699
Brazilian Society of Computational and Applied Mathematics,ICT,,São Carlos,-22.014020919799805,-47.8764762878418,openalex,https://openalex.org/I4210131883
Brazilian Society of Nuclear Biosciences,ICT,,Rio de Janeiro,-22.938533782958984,-43.20890426635742,openalex,https://openalex.org/I4210098772
Brazilian Society of Protozoology,ICT,,São Paulo,-23.526594161987305,-46.73970031738281,openalex,https://openalex.org/I4210164186
Brazilian Society of Speech,ICT,,São Paulo,-23.53157615661621,-46.687408447265625,openalex,https://openalex.org/I4210133038
Brazilian Society of Tropical Medicine,ICT,,Brasília,-15.763459205627441,-47.86307144165039,openalex,https://openalex.org/I4210115636
Brazilian Synchrotron Light Laboratory,ICT,,Campinas,-22.905559539794922,-47.060829162597656,openalex,https://openalex.org/I4210106422
Brf (Brazil),ICT,,São Paulo,-23.585437774658203,-46.68048095703125,openalex,https://openalex.org/I3111280877
British Council,ICT,,São Paulo,-23.56295394897461,-46.69755554199219,openalex,https://openalex.org/I4210132074
Bruning (Brazil),ICT,,Panambi,-28.26173210144043,-53.494964599609375,openalex,https://openalex.org/I4210104517
Brvant (Brazil),ICT,,Mogi das Cruzes,-23.538204193115234,-46.22211837768555,openalex,https://openalex.org/I4210118842
Caixa Cultural,ICT,,Brasília,-15.803908348083496,-47.88410568237305,openalex,https://openalex.org/I4210087452
Camelback (Brazil),ICT,,Guarujá,-23.99416160583496,-46.28694152832031,openalex,https://openalex.org/I4210112981
Cardiovascular Research Center,ICT,,São Paulo,-23.582529067993164,-46.650455474853516,openalex,https://openalex.org/I4210131376
Casa dos Raros,ICT,RS,Porto Alegre,-30.03283,-51.23019,openalex,https://openalex.org/I4405263694
